timestamp,Open,High,Low,Close,Volume
2026-01-06 09:52:36,174.48,174.88,173.47,173.94,57371
2026-01-06 10:02:36,169.48,169.96,168.35,169.18,207565
2026-01-06 10:12:36,167.18,168.02,165.85,167.83,255744
2026-01-06 10:22:36,157.88,157.88,157.01,157.23,47650
2026-01-06 10:32:36,159.67,160.06,158.86,159.23,149164
2026-01-06 10:42:36,158.32,158.86,158.32,158.63,207392
2026-01-06 10:52:36,158.58,160.24,158.58,159.19,208849
2026-01-06 11:02:36,154.57,156.11,153.92,153.92,156390
2026-01-06 11:12:36,154.48,155.56,154.48,154.75,107045
2026-01-06 11:22:36,156.31,156.69,155.66,155.66,49097
2026-01-06 11:32:36,150.71,152.04,150.22,151.95,53240
2026-01-06 11:42:36,148.12,148.66,147.03,148.66,120036
2026-01-06 11:52:36,151.48,152.4,150.88,150.88,152859
2026-01-06 12:02:36,149.83,149.83,148.78,149.36,73431
2026-01-06 12:12:36,152.19,152.4,150.8,152.07,122033
2026-01-06 12:22:36,150.37,151.52,150.37,151.28,127628
2026-01-06 12:32:36,153.8,155.51,153.17,154.14,153398
2026-01-06 12:42:36,152.92,153.17,151.87,151.87,20395
2026-01-06 12:52:36,152.91,153.93,152.87,153.48,135234
2026-01-06 13:02:36,151.05,152.5,150.9,151.5,51795
2026-01-06 13:12:36,150.36,150.36,149.68,150.13,48066
2026-01-06 13:22:36,151.24,152.61,150.75,150.93,64924
2026-01-06 13:32:36,148.67,149.04,147.3,148.57,18368
2026-01-06 13:42:36,147.68,147.77,146.15,147.57,65317
2026-01-06 13:52:36,146.52,147.32,145.37,146.15,97281
2026-01-06 14:02:36,152.18,152.72,151.71,152.72,29284
2026-01-06 14:12:36,152.22,152.22,150.16,151.14,145460
2026-01-06 14:22:36,153.8,153.8,152.21,152.77,102014
2026-01-06 14:32:36,149.98,151.12,149.98,150.34,36828
2026-01-06 14:42:36,160.02,160.55,159.11,160.55,220823
2026-01-06 14:52:36,154.75,154.78,153.07,153.92,169976
2026-01-06 15:02:36,148.65,149.38,148.54,148.91,123862
2026-01-06 15:12:36,155.77,156.78,155.17,156.78,106865
2026-01-06 15:22:36,154.86,156.23,154.5,155.04,146654
2026-01-06 15:32:36,162.09,162.09,160.02,161.71,65378
2026-01-06 15:42:36,164.65,167.71,163.79,165.16,110592
2026-01-06 15:52:36,164.38,164.94,164.08,164.68,84078
2026-01-07 09:32:36,164.1,164.84,164.03,164.03,39708
2026-01-07 09:42:36,163.49,164.11,163.49,164.11,242625
2026-01-07 09:52:36,164.21,165.75,163.5,164.65,212015
2026-01-07 10:02:36,166.21,167.17,165.47,165.7,171698
2026-01-07 10:12:36,172.28,172.39,170.23,171.86,153528
2026-01-07 10:22:36,165.29,165.55,164.75,165.55,101950
2026-01-07 10:32:36,161.13,161.64,160.06,161.2,26179
2026-01-07 10:42:36,158.05,158.92,157.92,157.92,206474
2026-01-07 10:52:36,154.36,154.71,153.45,154.03,152782
2026-01-07 11:02:36,149.4,150.12,149.14,150.03,136830
2026-01-07 11:12:36,148.8,149.46,147.62,148.92,153839
2026-01-07 11:22:36,150.56,151.39,150.15,150.75,24813
2026-01-07 11:32:36,149.23,149.96,148.96,149.17,136639
2026-01-07 11:42:36,150.39,150.42,149.91,150.02,123174
2026-01-07 11:52:36,142.28,142.65,141.87,142.62,56601
2026-01-07 12:02:36,142.9,143.48,142.24,143.21,73693
2026-01-07 12:12:36,143.51,144.24,143.21,143.62,87130
2026-01-07 12:22:36,146.16,146.35,144.72,145.81,127001
2026-01-07 12:32:36,145.54,146.87,145.54,145.72,20207
2026-01-07 12:42:36,142.58,143.23,142.58,143.14,75799
2026-01-07 12:52:36,144.44,144.67,144.12,144.5,27957
2026-01-07 13:02:36,142.69,144.15,142.69,144.15,113026
2026-01-07 13:12:36,144.19,145.2,143.93,144.95,43318
2026-01-07 13:22:36,141.58,141.58,140.96,141.45,62392
2026-01-07 13:32:36,140.92,141.92,140.92,141.62,108116
2026-01-07 13:42:36,134.37,135.46,134.37,134.48,121764
2026-01-07 13:52:36,134.2,134.2,133.23,133.51,28065
2026-01-07 14:02:36,128.91,129.3,127.83,128.9,82280
2026-01-07 14:12:36,127.53,127.68,126.38,126.98,139136
2026-01-07 14:22:36,130.21,131.06,129.57,130.69,146409
2026-01-07 14:32:36,117.09,117.09,116.51,116.51,149283
2026-01-07 14:42:36,115.18,115.91,114.59,115.88,193897
2026-01-07 14:52:36,121.15,121.96,120.96,121.24,84696
2026-01-07 15:02:36,123.77,124.84,123.18,124.17,207708
2026-01-07 15:12:36,121.69,122.01,121.56,121.56,93945
2026-01-07 15:22:36,125.42,125.51,124.8,125.51,165049
2026-01-07 15:32:36,127.97,127.97,127.52,127.61,53416
2026-01-07 15:42:36,130.87,131.11,129.6,131.01,24226
2026-01-07 15:52:36,134.86,135.53,134.68,134.74,78393
2026-01-08 09:32:36,137.89,138.37,137.18,138.37,69847
2026-01-08 09:42:36,139.96,139.96,138.74,139.21,19556
2026-01-08 09:52:36,138.76,139.81,138.12,139.81,37910
2026-01-08 10:02:36,138.03,138.78,138.03,138.69,95436
2026-01-08 10:12:36,135.01,135.3,134.15,135.3,16699
2026-01-08 10:22:36,130.92,131.75,130.41,131.51,26847
2026-01-08 10:32:36,128.19,128.64,128.19,128.61,114227
2026-01-08 10:42:36,127.35,128.36,127.16,127.16,170620
2026-01-08 10:52:36,125.26,125.92,123.98,125.08,23092
2026-01-08 11:02:36,131.56,132.01,131.06,131.99,90888
2026-01-08 11:12:36,125.38,125.55,124.51,124.53,158862
2026-01-08 11:22:36,121.99,122.24,121.05,121.57,133204
2026-01-08 11:32:36,117.37,119.27,116.98,117.41,27416
2026-01-08 11:42:36,117.2,118.06,117.19,118.06,141706
2026-01-08 11:52:36,118.93,120.13,118.93,119.24,144719
2026-01-08 12:02:36,116.59,117.06,116.57,116.99,192878
2026-01-08 12:12:36,115.38,115.54,114.36,114.73,67455
2026-01-08 12:22:36,119.29,119.29,118.34,118.6,62705
2026-01-08 12:32:36,118.32,118.69,117.47,118.42,103024
2026-01-08 12:42:36,117.85,118.23,117.68,118.23,102152
2026-01-08 12:52:36,114.64,115.32,114.46,115.12,132177
2026-01-08 13:02:36,113.79,113.98,113.59,113.9,266923
2026-01-08 13:12:36,114.03,114.85,114.03,114.24,83665
2026-01-08 13:22:36,117.48,118.36,116.84,117.65,41092
2026-01-08 13:32:36,117.8,118.02,117.56,117.93,150918
2026-01-08 13:42:36,113.75,114.13,113.48,113.79,246968
2026-01-08 13:52:36,113.15,113.15,112.4,112.6,97515
2026-01-08 14:02:36,91.18,91.23,90.26,90.99,259295
2026-01-08 14:12:36,94.66,94.8,94.29,94.29,303564
2026-01-08 14:22:36,96.09,96.56,95.85,96.12,316696
2026-01-08 14:32:36,99.43,99.76,99.19,99.35,270995
2026-01-08 14:42:36,96.27,97.14,95.68,96.15,102061
2026-01-08 14:52:36,97.1,97.48,96.52,96.7,137140
2026-01-08 15:02:36,99.53,99.94,99.22,99.63,42923
2026-01-08 15:12:36,98.13,99.22,98.13,98.5,44701
2026-01-08 15:22:36,101.07,101.68,100.22,101.28,300584
2026-01-08 15:32:36,107.12,107.12,105.6,106.79,101163
2026-01-08 15:42:36,103.04,103.14,102.9,102.98,312522
2026-01-08 15:52:36,102.51,102.93,101.7,101.7,125685
2026-01-09 09:32:36,103.04,103.71,103.04,103.63,62952
2026-01-09 09:42:36,103.0,103.0,101.63,102.95,121600
2026-01-09 09:52:36,111.88,111.88,111.44,111.69,96274
2026-01-09 10:02:36,104.62,104.86,104.25,104.76,200618
2026-01-09 10:12:36,108.2,108.25,107.48,107.53,178211
2026-01-09 10:22:36,108.41,108.7,108.19,108.42,107885
2026-01-09 10:32:36,106.9,107.04,105.95,106.73,257350
2026-01-09 10:42:36,105.08,105.36,104.44,105.2,163848
2026-01-09 10:52:36,102.99,103.03,102.55,102.8,218588
2026-01-09 11:02:36,111.57,111.74,110.73,111.74,158506
2026-01-09 11:12:36,115.39,116.17,115.39,115.89,248116
2026-01-09 11:22:36,114.83,115.18,113.44,115.18,127522
2026-01-09 11:32:36,115.13,115.58,114.79,115.02,28554
2026-01-09 11:42:36,113.04,113.7,113.04,113.7,266374
2026-01-09 11:52:36,116.16,116.87,115.18,116.35,116677
2026-01-09 12:02:36,118.38,118.77,117.87,118.46,127769
2026-01-09 12:12:36,114.13,115.19,114.08,114.08,276801
2026-01-09 12:22:36,115.34,115.51,114.65,115.06,226971
2026-01-09 12:32:36,112.57,113.51,111.53,112.94,247079
2026-01-09 12:42:36,118.53,119.16,117.42,118.43,30590
2026-01-09 12:52:36,118.43,120.17,118.38,118.78,197186
2026-01-09 13:02:36,114.05,114.41,113.97,113.97,209061
2026-01-09 13:12:36,115.31,115.82,114.13,115.49,166918
2026-01-09 13:22:36,115.85,116.64,115.36,115.96,268786
2026-01-09 13:32:36,125.04,125.04,123.73,124.44,116417
2026-01-09 13:42:36,128.19,128.68,127.16,128.07,30422
2026-01-09 13:52:36,127.74,128.47,127.33,127.96,105426
2026-01-09 14:02:36,123.32,123.32,122.16,122.92,169431
2026-01-09 14:12:36,117.05,118.06,117.05,118.06,183117
2026-01-09 14:22:36,114.91,115.93,114.73,114.73,73266
2026-01-09 14:32:36,118.67,119.4,118.67,118.76,200033
2026-01-09 14:42:36,123.7,124.07,123.21,124.07,63810
2026-01-09 14:52:36,125.84,125.84,125.21,125.59,40544
2026-01-09 15:02:36,132.54,133.22,132.53,133.22,99947
2026-01-09 15:12:36,125.49,126.91,125.47,126.0,172058
2026-01-09 15:22:36,126.1,126.1,124.43,125.66,133804
2026-01-09 15:32:36,122.3,122.83,121.71,122.83,207303
2026-01-09 15:42:36,123.43,123.89,123.09,123.89,26876
2026-01-09 15:52:36,122.93,123.29,122.04,122.73,163737
2026-01-12 09:32:36,122.7,122.7,121.27,122.57,128013
2026-01-12 09:42:36,126.74,127.3,126.74,126.75,161153
2026-01-12 09:52:36,127.3,127.72,126.92,127.72,124168
2026-01-12 10:02:36,124.69,125.26,124.43,124.46,131240
2026-01-12 10:12:36,123.1,124.14,123.1,123.7,35755
2026-01-12 10:22:36,117.8,118.08,117.8,117.97,151678
2026-01-12 10:32:36,123.15,123.68,122.67,122.8,85137
2026-01-12 10:42:36,126.14,126.81,125.09,125.79,98700
2026-01-12 10:52:36,127.41,128.43,126.44,127.89,147802
2026-01-12 11:02:36,133.54,134.06,133.29,133.92,75186
2026-01-12 11:12:36,135.01,135.46,134.67,135.13,41346
2026-01-12 11:22:36,132.81,133.78,132.49,132.76,104988
2026-01-12 11:32:36,135.01,135.01,134.04,134.04,107985
2026-01-12 11:42:36,139.23,140.47,139.23,140.47,84467
2026-01-12 11:52:36,142.97,143.17,142.41,142.58,83828
2026-01-12 12:02:36,139.85,141.24,139.85,140.04,14655
2026-01-12 12:12:36,137.37,138.27,136.5,137.84,28529
2026-01-12 12:22:36,135.66,136.23,135.3,136.23,67161
2026-01-12 12:32:36,135.06,135.06,134.71,134.71,70231
2026-01-12 12:42:36,135.69,136.07,134.89,136.07,73973
2026-01-12 12:52:36,130.24,131.09,130.05,130.35,80627
2026-01-12 13:02:36,128.85,128.85,128.14,128.7,72443
2026-01-12 13:12:36,127.93,128.03,126.84,127.45,147131
2026-01-12 13:22:36,130.28,132.05,130.24,130.8,51081
2026-01-12 13:32:36,127.52,128.76,127.44,127.71,181191
2026-01-12 13:42:36,127.46,128.81,127.02,128.09,177196
2026-01-12 13:52:36,125.65,126.06,124.89,125.09,189473
2026-01-12 14:02:36,119.0,119.55,118.56,119.55,114979
2026-01-12 14:12:36,120.03,120.35,119.86,120.35,87232
2026-01-12 14:22:36,125.3,125.66,124.44,124.49,81211
2026-01-12 14:32:36,129.0,129.32,127.77,129.32,88578
2026-01-12 14:42:36,134.63,135.26,133.71,133.86,89597
2026-01-12 14:52:36,130.13,130.65,129.9,130.53,17900
2026-01-12 15:02:36,139.22,139.67,138.7,138.92,37645
2026-01-12 15:12:36,140.5,141.02,139.95,140.44,44169
2026-01-12 15:22:36,140.71,140.71,139.83,140.34,83907
2026-01-12 15:32:36,139.69,140.09,139.54,139.89,42851
2026-01-12 15:42:36,137.26,137.31,136.53,136.93,13461
2026-01-12 15:52:36,138.87,139.36,137.75,137.8,30510
2026-01-13 09:32:36,144.0,144.54,144.0,144.21,57123
2026-01-13 09:42:36,141.91,142.25,140.79,141.48,74662
2026-01-13 09:52:36,136.83,139.02,135.81,137.02,39329
2026-01-13 10:02:36,139.85,140.04,139.17,139.87,28760
2026-01-13 10:12:36,141.72,141.9,141.35,141.9,16818
2026-01-13 10:22:36,148.18,149.15,148.18,148.35,25854
2026-01-13 10:32:36,149.52,150.3,149.52,149.74,160577
2026-01-13 10:42:36,150.7,151.32,150.32,151.32,170327
2026-01-13 10:52:36,144.16,145.55,142.87,144.87,120324
2026-01-13 11:02:36,146.84,148.34,146.84,147.3,139441
2026-01-13 11:12:36,147.71,148.06,147.02,147.03,71835
2026-01-13 11:22:36,148.35,148.52,147.84,147.84,41935
2026-01-13 11:32:36,146.25,147.47,145.99,146.22,138723
2026-01-13 11:42:36,143.66,143.73,143.2,143.73,31315
2026-01-13 11:52:36,140.35,140.61,139.39,139.86,64647
2026-01-13 12:02:36,138.8,140.23,137.55,139.16,35291
2026-01-13 12:12:36,137.38,137.96,137.24,137.47,76536
2026-01-13 12:22:36,134.97,136.35,134.97,136.2,77332
2026-01-13 12:32:36,137.21,137.72,136.74,137.25,81342
2026-01-13 12:42:36,135.72,136.61,135.62,135.62,32058
2026-01-13 12:52:36,135.63,136.47,135.63,136.34,124603
2026-01-13 13:02:36,139.2,139.27,138.32,138.32,48188
2026-01-13 13:12:36,141.16,142.18,141.16,142.18,59871
2026-01-13 13:22:36,147.71,148.34,147.56,147.56,36611
2026-01-13 13:32:36,145.35,146.58,145.33,145.78,39921
2026-01-13 13:42:36,148.9,149.39,147.9,149.21,33651
2026-01-13 13:52:36,152.76,152.76,152.2,152.43,95709
2026-01-13 14:02:36,157.42,157.42,156.08,157.14,36421
2026-01-13 14:12:36,153.98,154.76,153.78,154.76,123667
2026-01-13 14:22:36,154.85,155.82,154.85,155.82,193413
2026-01-13 14:32:36,156.24,157.66,155.35,156.81,167597
2026-01-13 14:42:36,153.87,153.87,152.99,153.44,128933
2026-01-13 14:52:36,155.85,156.01,155.58,155.8,191339
2026-01-13 15:02:36,150.71,151.03,149.61,150.63,130220
2026-01-13 15:12:36,150.18,150.9,149.98,149.98,115874
2026-01-13 15:22:36,161.74,161.98,161.09,161.09,245248
2026-01-13 15:32:36,159.87,160.51,159.47,160.51,85923
2026-01-13 15:42:36,156.42,156.72,154.89,156.63,178499
2026-01-13 15:52:36,157.57,157.95,156.81,157.91,25188
2026-01-14 09:32:36,156.96,157.54,155.57,156.63,172848
2026-01-14 09:42:36,154.55,154.76,153.24,154.54,199886
2026-01-14 09:52:36,156.74,157.27,155.66,156.1,185420
2026-01-14 10:02:36,163.57,163.57,162.68,162.83,186672
2026-01-14 10:12:36,167.45,168.56,167.14,168.15,72269
2026-01-14 10:22:36,169.49,170.1,169.4,169.77,50227
2026-01-14 10:32:36,168.2,168.51,167.25,167.69,104098
2026-01-14 10:42:36,161.64,163.4,161.64,161.69,239257
2026-01-14 10:52:36,152.49,155.18,152.03,152.83,45262
2026-01-14 11:02:36,148.56,149.95,148.56,148.9,132273
2026-01-14 11:12:36,142.43,144.02,142.1,142.94,48192
2026-01-14 11:22:36,143.77,144.43,143.16,144.43,41022
2026-01-14 11:32:36,145.83,145.94,144.87,145.3,39760
2026-01-14 11:42:36,150.09,150.88,150.09,150.58,77761
2026-01-14 11:52:36,149.42,151.03,149.42,150.6,119750
2026-01-14 12:02:36,146.64,146.86,145.94,146.66,136968
2026-01-14 12:12:36,147.75,148.05,147.44,147.75,152025
2026-01-14 12:22:36,148.9,148.99,148.32,148.34,27669
2026-01-14 12:32:36,152.6,153.31,151.94,152.49,68343
2026-01-14 12:42:36,155.16,156.63,154.17,155.23,192287
2026-01-14 12:52:36,156.35,157.56,155.69,156.92,66474
2026-01-14 13:02:36,155.9,155.9,154.78,154.81,68836
2026-01-14 13:12:36,158.49,159.84,157.97,158.4,61590
2026-01-14 13:22:36,156.6,157.19,155.57,155.97,149997
2026-01-14 13:32:36,159.24,159.27,158.48,159.07,193912
2026-01-14 13:42:36,158.25,158.32,157.35,158.14,146440
2026-01-14 13:52:36,157.3,157.66,157.19,157.66,172866
2026-01-14 14:02:36,163.27,164.73,163.27,164.73,115738
2026-01-14 14:12:36,159.62,160.9,159.62,159.86,165302
2026-01-14 14:22:36,156.44,157.11,156.05,156.16,150127
2026-01-14 14:32:36,154.42,154.58,153.17,154.11,177422
2026-01-14 14:42:36,158.99,159.99,157.93,159.13,161609
2026-01-14 14:52:36,164.54,164.54,164.03,164.03,62331
2026-01-14 15:02:36,158.59,159.27,157.89,158.43,154038
2026-01-14 15:12:36,154.83,156.82,154.18,154.81,183737
2026-01-14 15:22:36,155.36,155.68,154.54,155.49,24175
2026-01-14 15:32:36,148.4,149.68,147.38,148.38,41297
2026-01-14 15:42:36,151.65,153.15,150.03,150.68,122137
2026-01-14 15:52:36,147.21,147.81,146.77,147.77,82072
2026-01-15 09:32:36,147.03,147.06,146.05,146.42,27654
2026-01-15 09:42:36,145.07,145.4,143.38,144.52,105979
2026-01-15 09:52:36,140.76,141.66,140.76,141.66,106959
2026-01-15 10:02:36,148.86,149.21,148.29,148.91,97385
2026-01-15 10:12:36,147.91,147.95,147.08,147.68,67547
2026-01-15 10:22:36,150.94,151.72,150.31,150.98,36667
2026-01-15 10:32:36,158.88,160.13,158.13,159.54,74529
2026-01-15 10:42:36,161.5,162.22,160.97,161.88,152799
2026-01-15 10:52:36,161.81,162.29,160.39,161.93,57754
2026-01-15 11:02:36,155.35,155.93,154.27,154.78,23038
2026-01-15 11:12:36,149.47,149.93,149.24,149.63,148854
2026-01-15 11:22:36,147.19,147.82,146.42,147.21,123803
2026-01-15 11:32:36,149.91,150.03,149.51,149.51,49065
2026-01-15 11:42:36,152.83,153.14,152.11,152.11,182511
2026-01-15 11:52:36,155.19,155.37,154.4,154.83,180919
2026-01-15 12:02:36,154.41,155.29,154.41,154.5,35846
2026-01-15 12:12:36,154.37,155.25,154.18,154.33,115854
2026-01-15 12:22:36,152.81,152.81,151.25,152.17,115643
2026-01-15 12:32:36,149.31,150.43,149.31,149.53,103501
2026-01-15 12:42:36,152.86,153.56,152.68,153.28,155243
2026-01-15 12:52:36,152.29,152.29,149.98,152.15,37729
2026-01-15 13:02:36,151.98,152.11,151.3,151.75,161948
2026-01-15 13:12:36,148.56,148.64,147.64,147.64,32543
2026-01-15 13:22:36,146.18,146.18,145.66,145.8,131446
2026-01-15 13:32:36,146.88,148.24,146.88,147.44,90360
2026-01-15 13:42:36,144.24,144.38,143.56,144.11,127684
2026-01-15 13:52:36,144.96,144.96,143.76,143.76,19339
2026-01-15 14:02:36,141.52,142.07,141.5,141.84,109480
2026-01-15 14:12:36,139.35,139.58,138.88,139.26,27126
2026-01-15 14:22:36,146.47,147.48,145.76,146.43,115407
2026-01-15 14:32:36,145.63,146.87,145.61,146.36,19791
2026-01-15 14:42:36,141.58,143.42,141.27,141.5,82033
2026-01-15 14:52:36,140.14,140.37,139.53,140.26,24398
2026-01-15 15:02:36,132.05,132.08,131.4,131.61,64619
2026-01-15 15:12:36,130.62,130.62,130.06,130.06,142113
2026-01-15 15:22:36,136.14,137.25,135.44,135.44,118545
2026-01-15 15:32:36,133.38,133.76,132.68,133.76,20491
2026-01-15 15:42:36,128.82,129.32,128.43,129.32,38145
2026-01-15 15:52:36,136.91,137.2,136.6,137.2,110670
2026-01-16 09:32:36,143.52,143.59,143.08,143.59,62275
2026-01-16 09:42:36,136.98,137.01,135.16,136.53,120454
2026-01-16 09:52:36,134.98,135.31,134.05,134.88,37740
2026-01-16 10:02:36,127.61,127.63,127.54,127.54,65154
2026-01-16 10:12:36,123.56,124.32,123.04,123.64,135207
2026-01-16 10:22:36,124.75,125.7,124.26,124.65,23237
2026-01-16 10:32:36,129.72,129.72,128.48,129.03,99143
2026-01-16 10:42:36,129.09,129.38,127.68,129.03,86040
2026-01-16 10:52:36,129.48,130.83,128.3,129.63,161444
2026-01-16 11:02:36,131.14,131.34,130.56,131.34,46655
2026-01-16 11:12:36,129.97,130.43,129.19,129.19,119855
2026-01-16 11:22:36,128.86,129.37,128.84,129.37,145048
2026-01-16 11:32:36,133.48,134.47,133.48,133.86,136023
2026-01-16 11:42:36,130.86,131.22,130.29,131.22,67327
2026-01-16 11:52:36,128.17,128.93,127.13,128.3,47725
2026-01-16 12:02:36,129.49,129.51,128.84,128.95,152470
2026-01-16 12:12:36,128.75,128.75,127.93,128.51,66542
2026-01-16 12:22:36,127.93,129.0,127.38,127.38,182460
2026-01-16 12:32:36,126.67,126.67,126.12,126.12,161259
2026-01-16 12:42:36,130.81,131.55,130.26,131.43,119326
2026-01-16 12:52:36,129.26,129.36,128.02,129.09,38885
2026-01-16 13:02:36,127.68,127.73,126.9,127.26,50174
2026-01-16 13:12:36,130.39,130.4,129.59,130.08,155457
2026-01-16 13:22:36,129.82,131.16,129.54,130.27,26793
2026-01-16 13:32:36,130.95,131.06,130.45,130.68,110839
2026-01-16 13:42:36,128.18,128.75,127.58,128.23,36527
2026-01-16 13:52:36,124.79,124.79,124.06,124.6,150863
2026-01-16 14:02:36,111.56,112.63,111.56,111.94,55634
2026-01-16 14:12:36,107.5,108.74,107.05,107.26,233245
2026-01-16 14:22:36,106.22,106.78,104.59,106.22,48836
2026-01-16 14:32:36,116.81,116.81,115.16,116.05,177901
2026-01-16 14:42:36,113.84,114.73,113.84,114.15,106183
2026-01-16 14:52:36,118.48,119.42,118.48,119.2,81762
2026-01-16 15:02:36,114.03,114.11,113.83,114.11,270145
2026-01-16 15:12:36,105.51,106.36,105.51,105.86,328058
2026-01-16 15:22:36,111.07,111.82,110.84,110.99,239220
2026-01-16 15:32:36,116.8,117.82,116.8,117.37,188133
2026-01-16 15:42:36,119.67,120.47,119.67,120.36,71471
2026-01-16 15:52:36,124.09,125.09,124.09,124.54,205608
2026-01-19 09:32:36,128.62,129.63,128.62,128.67,62137
2026-01-19 09:42:36,123.21,123.44,122.47,122.47,79505
2026-01-19 09:52:36,122.94,123.39,122.56,123.25,90153
2026-01-19 10:02:36,115.58,116.46,115.5,116.0,140671
2026-01-19 10:12:36,116.49,116.63,115.53,116.63,186024
2026-01-19 10:22:36,117.07,118.14,117.07,117.72,247793
2026-01-19 10:32:36,123.49,123.58,123.11,123.46,189783
2026-01-19 10:42:36,117.68,117.82,116.86,117.51,122071
2026-01-19 10:52:36,120.43,120.69,120.1,120.17,55327
2026-01-19 11:02:36,129.05,129.53,128.68,129.27,101265
2026-01-19 11:12:36,127.81,128.66,127.81,127.94,126219
2026-01-19 11:22:36,128.93,129.06,128.63,129.06,105404
2026-01-19 11:32:36,131.84,132.41,130.91,132.41,153673
2026-01-19 11:42:36,126.65,126.76,125.63,126.76,180023
2026-01-19 11:52:36,120.65,121.23,120.1,120.25,156005
2026-01-19 12:02:36,120.62,121.71,120.1,120.1,161698
2026-01-19 12:12:36,117.43,117.43,116.33,117.18,61364
2026-01-19 12:22:36,117.12,117.64,117.12,117.41,191433
2026-01-19 12:32:36,115.93,116.3,115.38,116.3,56581
2026-01-19 12:42:36,114.28,114.83,114.01,114.83,137136
2026-01-19 12:52:36,112.52,112.52,111.87,112.2,227272
2026-01-19 13:02:36,113.1,113.12,112.52,112.52,191382
2026-01-19 13:12:36,109.82,110.5,109.56,109.83,293385
2026-01-19 13:22:36,112.41,113.43,111.96,111.96,199728
2026-01-19 13:32:36,113.87,114.24,113.24,113.67,271600
2026-01-19 13:42:36,113.94,114.23,113.06,114.23,280861
2026-01-19 13:52:36,111.52,112.55,111.52,111.69,124573
2026-01-19 14:02:36,96.79,97.06,95.86,96.71,278428
2026-01-19 14:12:36,100.55,101.67,100.55,101.14,233460
2026-01-19 14:22:36,99.25,99.33,98.65,98.82,267563
2026-01-19 14:32:36,103.83,103.83,102.78,103.62,175341
2026-01-19 14:42:36,104.29,104.46,103.76,103.76,104164
2026-01-19 14:52:36,106.28,107.0,105.37,106.49,241493
2026-01-19 15:02:36,107.32,108.6,107.32,107.99,139365
2026-01-19 15:12:36,102.57,103.05,102.46,102.66,131995
2026-01-19 15:22:36,103.84,104.6,103.84,104.59,133193
2026-01-19 15:32:36,106.39,106.86,106.11,106.34,212184
2026-01-19 15:42:36,99.47,99.49,97.99,98.89,234511
2026-01-19 15:52:36,101.67,102.02,101.42,101.64,256395
2026-01-20 09:32:36,96.45,96.76,96.2,96.2,131069
2026-01-20 09:42:36,95.29,95.29,94.27,94.91,383983
2026-01-20 09:52:36,85.87,86.14,85.11,85.96,250114
2026-01-20 10:02:36,83.07,83.58,82.57,83.04,406888
2026-01-20 10:12:36,89.69,89.69,88.64,89.41,228796
2026-01-20 10:22:36,88.31,89.03,88.31,88.53,332824
2026-01-20 10:32:36,96.85,98.0,96.85,98.0,42524
